Provinsi,Kabupaten_Kota,Tahun,Garis Kemiskinan (Rupiah/Kapita/Bulan),Indeks Pembangunan Gender,Indeks Pembangunan Manusia,Kepadatan Penduduk (Jiwa/km2),PDRB ADHK (Milyar Rupiah),Pengeluaran Per Kapita yang Disesuaikan (Rupiah/Kapita/Tahun),Persentase Penduduk Miskin (%),Persentase Rumah Tangga yang memiliki Akses Sanitasi Layak (%),Rata-Rata Lama Sekolah (Tahun),Umur Harapan Hidup (Tahun)
Nusa Tenggara Barat,Dompu,2020,362142.0,91.02,67.84,102.0,4896.65,8889.0,12.16,79.26,8.44,66.82
Nusa Tenggara Barat,Dompu,2021,370120.0,90.66,68.45,103.0,4978.99,8899.0,,83.72,8.72,66.99
Nusa Tenggara Barat,Dompu,2022,404413.0,91.17,69.15,105.0,5125.83,9203.0,,78.09,8.73,67.36
Nusa Tenggara Barat,Dompu,2023,442451.0,91.33,71.77,108.0,5288.43,9404.0,12.62,83.23,8.97,67.76
Nusa Tenggara Barat,Dompu,2024,469647.0,91.52,72.59,110.0,5479.92,9971.0,11.59,84.63,,67.99
Nusa Tenggara Barat,Kota Bima,2020,383161.0,96.41,75.81,698.0,2879.23,11105.0,8.35,88.32,10.49,70.38
Nusa Tenggara Barat,Kota Bima,2021,399193.0,96.41,76.11,703.0,2939.15,11135.0,8.88,90.68,10.65,70.5
Nusa Tenggara Barat,Kota Bima,2022,432959.0,96.95,76.84,757.0,,11395.0,,90.23,10.94,70.83
Nusa Tenggara Barat,Kota Bima,2023,471841.0,96.9,78.24,776.0,,11740.0,8.67,92.65,10.95,71.19
Nusa Tenggara Barat,Kota Bima,2024,496096.0,96.88,78.91,787.0,,12362.0,,93.63,10.96,71.41
Nusa Tenggara Barat,Kota Mataram,2020,499959.0,92.79,78.91,7009.0,13049.74,14968.0,8.47,91.45,9.46,71.76
Nusa Tenggara Barat,Kota Mataram,2021,524762.0,92.79,79.14,7048.0,13475.91,14999.0,8.65,91.63,9.54,71.88
Nusa Tenggara Barat,Kota Mataram,2022,562661.0,93.04,79.59,7189.0,13951.85,15416.0,8.63,91.36,9.55,72.2
Nusa Tenggara Barat,Kota Mataram,2023,616536.0,93.3,81.15,7301.0,14581.39,15894.0,8.62,89.57,9.56,72.55
Nusa Tenggara Barat,Kota Mataram,2024,657667.0,93.32,81.64,7365.0,15182.76,16514.0,8.0,89.72,9.58,72.75
Nusa Tenggara Barat,Lombok Barat,2020,439595.0,88.85,68.2,685.0,10128.3,11304.0,14.28,69.57,6.41,66.94
Nusa Tenggara Barat,Lombok Barat,2021,466495.0,89.22,68.61,694.0,10472.21,11334.0,14.47,74.1,6.42,67.19
Nusa Tenggara Barat,Lombok Barat,2022,503509.0,90.41,69.41,806.0,10834.22,11754.0,13.39,75.74,,67.63
Nusa Tenggara Barat,Lombok Barat,2023,546421.0,90.65,72.18,816.0,11379.48,11960.0,13.67,77.81,6.87,68.08
Nusa Tenggara Barat,Lombok Barat,2024,576478.0,90.66,72.7,829.0,11723.12,12431.0,12.65,79.62,6.88,68.35
Nusa Tenggara Barat,Lombok Tengah,2020,421439.0,87.17,66.43,885.0,11571.0,9952.0,13.44,84.23,6.28,66.21
Nusa Tenggara Barat,Lombok Tengah,2021,447200.0,87.19,66.72,898.0,12037.48,9962.0,13.44,79.14,6.29,66.38
Nusa Tenggara Barat,Lombok Tengah,2022,480657.0,88.33,67.57,913.0,12464.4,10470.0,12.89,82.1,6.44,66.75
Nusa Tenggara Barat,Lombok Tengah,2023,520852.0,88.72,70.41,932.0,13183.34,10948.0,12.93,83.18,6.61,67.12
Nusa Tenggara Barat,Lombok Tengah,2024,549400.0,88.78,71.19,949.0,13624.03,11531.0,,85.31,6.73,67.32
Nusa Tenggara Barat,Lombok Timur,2020,447263.0,91.27,66.3,825.0,13974.02,9409.0,15.24,83.19,,65.97
Nusa Tenggara Barat,Lombok Timur,2021,472304.0,91.33,66.66,837.0,14410.11,9450.0,15.38,84.54,6.71,66.16
Nusa Tenggara Barat,Lombok Timur,2022,503525.0,92.53,67.59,850.0,14867.73,9631.0,15.14,83.35,,66.55
Nusa Tenggara Barat,Lombok Timur,2023,546404.0,92.25,70.65,866.0,15508.94,10152.0,15.63,85.68,,66.95
Nusa Tenggara Barat,Lombok Timur,2024,583957.0,92.39,71.48,880.0,16160.3,10571.0,14.51,87.98,7.36,67.2
Nusa Tenggara Barat,Lombok Utara,2020,451721.0,85.44,64.42,306.0,3217.77,9006.0,26.99,86.22,5.91,67.17
Nusa Tenggara Barat,Lombok Utara,2021,478906.0,85.54,64.77,311.0,3262.16,9057.0,,79.23,,67.36
Nusa Tenggara Barat,Lombok Utara,2022,514755.0,86.33,65.7,316.0,,9433.0,25.93,81.44,,67.75
Nusa Tenggara Barat,Lombok Utara,2023,556462.0,85.88,68.02,318.0,3548.23,9785.0,,84.72,6.39,68.17
Nusa Tenggara Barat,Lombok Utara,2024,594789.0,86.04,68.64,322.0,3699.96,10272.0,23.96,85.88,,68.43
Nusa Tenggara Barat,Sumbawa,2020,369115.0,93.67,67.61,77.0,10032.95,9146.0,13.65,85.24,7.92,67.54
Nusa Tenggara Barat,Sumbawa,2021,376307.0,93.48,68.01,78.0,10220.82,9167.0,13.91,88.01,8.15,67.73
Nusa Tenggara Barat,Sumbawa,2022,404396.0,94.59,68.89,79.0,10548.58,9598.0,,84.54,8.21,68.12
Nusa Tenggara Barat,Sumbawa,2023,441977.0,94.79,71.68,80.0,10929.06,9981.0,13.91,89.29,8.52,68.54
Nusa Tenggara Barat,Sumbawa,2024,477774.0,94.96,72.36,81.0,11269.83,10349.0,12.87,89.4,8.59,68.81
Nusa Tenggara Barat,Sumbawa Barat,2020,489863.0,92.77,71.63,79.0,16470.71,11536.0,13.34,97.76,8.66,68.07
Nusa Tenggara Barat,Sumbawa Barat,2021,499013.0,92.8,71.85,80.0,16415.89,11548.0,13.54,92.93,8.72,68.31
Nusa Tenggara Barat,Sumbawa Barat,2022,518619.0,93.82,72.65,87.0,20379.44,11987.0,,97.18,,68.74
Nusa Tenggara Barat,Sumbawa Barat,2023,565599.0,93.48,74.84,88.0,18265.35,12214.0,12.95,99.45,8.98,69.2
Nusa Tenggara Barat,Sumbawa Barat,2024,611142.0,93.61,75.52,89.0,20458.11,12841.0,12.23,98.09,8.99,69.54
Nusa Tenggara Timur,Alor,2020,336402.0,92.14,65.13,72.0,,6786.0,,77.32,8.41,61.48
Nusa Tenggara Timur,Alor,2021,364939.0,92.13,65.16,73.0,2045.99,6751.0,,83.16,8.42,61.64
Nusa Tenggara Timur,Alor,2022,400858.0,92.36,66.08,74.0,2106.89,7198.0,20.25,81.59,8.43,61.99
Nusa Tenggara Timur,Alor,2023,438013.0,92.52,66.82,76.0,,7565.0,19.97,81.57,8.45,62.35
Nusa Tenggara Timur,Alor,2024,446875.0,92.75,67.7,77.0,,7806.0,19.87,85.83,8.61,62.62
Nusa Tenggara Timur,Belu,2020,372087.0,97.1,66.32,175.0,2968.23,7479.0,15.37,76.62,7.35,64.61
Nusa Tenggara Timur,Belu,2021,379280.0,97.07,66.4,177.0,,7431.0,15.68,71.8,7.36,64.89
Nusa Tenggara Timur,Belu,2022,416519.0,97.57,66.87,180.0,3116.22,7593.0,14.84,83.96,7.38,65.28
Nusa Tenggara Timur,Belu,2023,459111.0,97.44,67.5,205.0,3233.47,7907.0,,83.95,7.39,65.63
Nusa Tenggara Timur,Belu,2024,476703.0,97.25,68.13,209.0,3361.74,8159.0,13.86,85.78,,65.93
Nusa Tenggara Timur,Ende,2020,392591.0,95.64,70.23,131.0,4076.21,9094.0,23.76,89.59,7.81,65.29
Nusa Tenggara Timur,Ende,2021,428328.0,95.81,70.49,132.0,4162.98,9027.0,24.13,86.63,,65.43
Nusa Tenggara Timur,Ende,2022,473403.0,96.2,71.1,132.0,4291.79,9413.0,23.0,88.09,,65.76
Nusa Tenggara Timur,Ende,2023,518939.0,96.17,71.77,134.0,4457.69,9739.0,22.86,88.45,,66.12
Nusa Tenggara Timur,Ende,2024,528259.0,96.33,72.24,135.0,4630.78,10009.0,22.57,92.69,8.29,66.3
Nusa Tenggara Timur,Flores Timur,2020,301611.0,91.32,67.64,158.0,3498.47,7631.0,10.84,88.51,7.71,65.2
Nusa Tenggara Timur,Flores Timur,2021,329340.0,91.49,67.63,160.0,3522.55,7578.0,11.14,93.06,7.72,65.31
Nusa Tenggara Timur,Flores Timur,2022,364117.0,92.08,68.36,163.0,3583.49,7918.0,10.75,88.0,7.79,65.62
Nusa Tenggara Timur,Flores Timur,2023,405486.0,91.97,69.24,165.0,3697.31,8223.0,11.77,93.03,,65.96
Nusa Tenggara Timur,Flores Timur,2024,412744.0,92.15,69.79,167.0,3796.69,8505.0,11.25,96.98,,66.21
Nusa Tenggara Timur,Kota Kupang,2020,587921.0,95.73,81.91,2456.0,16351.0,13337.0,8.96,89.96,11.58,69.55
Nusa Tenggara Timur,Kota Kupang,2021,599880.0,95.99,81.93,2511.0,16569.5,13218.0,9.17,89.86,,69.73
Nusa Tenggara Timur,Kota Kupang,2022,648982.0,96.47,82.37,2583.0,17142.09,13513.0,8.61,82.74,11.61,70.11
Nusa Tenggara Timur,Kota Kupang,2023,732921.0,96.39,82.77,2929.0,17837.09,13762.0,8.61,89.47,11.62,70.52
Nusa Tenggara Timur,Kota Kupang,2024,761108.0,96.47,83.21,2980.0,18697.85,14001.0,8.24,91.69,11.64,70.84
Nusa Tenggara Timur,Kupang,2020,379600.0,88.23,66.0,66.0,4754.94,7526.0,22.77,75.73,7.38,64.63
Nusa Tenggara Timur,Kupang,2021,386577.0,88.06,66.08,67.0,4885.92,7476.0,22.98,74.92,7.39,64.91
Nusa Tenggara Timur,Kupang,2022,425750.0,88.27,66.72,69.0,5023.19,7776.0,,78.15,7.41,65.28
Nusa Tenggara Timur,Kupang,2023,471901.0,88.59,67.51,73.0,5205.64,8220.0,21.78,76.42,7.42,65.64
Nusa Tenggara Timur,Kupang,2024,486458.0,89.03,68.26,74.0,5381.72,8508.0,21.37,73.34,7.62,65.95
Nusa Tenggara Timur,Lembata,2020,388577.0,91.29,67.04,107.0,1162.84,7305.0,26.14,90.19,8.22,67.07
Nusa Tenggara Timur,Lembata,2021,421901.0,91.24,67.04,109.0,1179.53,7257.0,26.21,91.88,8.23,67.2
Nusa Tenggara Timur,Lembata,2022,464542.0,91.45,67.76,110.0,1210.01,7622.0,25.18,88.41,8.25,67.52
Nusa Tenggara Timur,Lembata,2023,508575.0,91.61,68.41,111.0,1241.18,7962.0,24.78,87.36,8.26,67.87
Nusa Tenggara Timur,Lembata,2024,517948.0,91.7,68.95,113.0,1282.63,8238.0,24.22,88.61,8.27,68.12
Nusa Tenggara Timur,Malaka,2020,371812.0,89.49,62.76,158.0,1879.14,5901.0,,63.51,6.87,64.97
Nusa Tenggara Timur,Malaka,2021,378824.0,89.42,62.97,160.0,1915.74,5861.0,16.33,71.08,,65.01
Nusa Tenggara Timur,Malaka,2022,419292.0,90.08,63.84,162.0,1987.25,6250.0,15.26,70.88,,65.34
Nusa Tenggara Timur,Malaka,2023,458399.0,90.43,64.5,172.0,2062.15,6569.0,14.42,71.32,7.13,65.67
Nusa Tenggara Timur,Malaka,2024,474853.0,90.79,65.13,174.0,,6879.0,13.92,73.7,7.14,65.99
Nusa Tenggara Timur,Manggarai,2020,340633.0,88.0,66.58,163.0,2991.32,7203.0,20.34,61.53,7.37,67.03
Nusa Tenggara Timur,Manggarai,2021,371531.0,87.65,67.07,164.0,,7133.0,20.48,72.84,7.61,67.11
Nusa Tenggara Timur,Manggarai,2022,407261.0,88.4,67.88,166.0,3151.54,7580.0,19.84,62.1,7.62,67.38
Nusa Tenggara Timur,Manggarai,2023,443908.0,88.92,68.48,245.0,3269.94,7903.0,19.69,62.76,7.63,67.63
Nusa Tenggara Timur,Manggarai,2024,454625.0,89.08,69.35,249.0,3398.36,8204.0,,66.26,7.91,67.89
Nusa Tenggara Timur,Manggarai Barat,2020,340094.0,86.67,65.91,82.0,2267.58,7468.0,17.71,65.54,,67.38
Nusa Tenggara Timur,Manggarai Barat,2021,370943.0,87.11,66.19,83.0,2296.74,7410.0,17.92,72.81,7.56,67.46
Nusa Tenggara Timur,Manggarai Barat,2022,405746.0,87.82,66.95,84.0,2391.36,7636.0,17.15,78.09,,67.73
Nusa Tenggara Timur,Manggarai Barat,2023,444474.0,88.43,67.84,87.0,2505.77,7913.0,16.82,80.81,7.94,68.0
Nusa Tenggara Timur,Manggarai Barat,2024,458834.0,89.04,68.68,88.0,2629.18,8195.0,16.74,82.03,8.21,68.3
Nusa Tenggara Timur,Manggarai Timur,2020,344642.0,90.5,62.64,110.0,,5818.0,26.52,35.53,,68.04
Nusa Tenggara Timur,Manggarai Timur,2021,373972.0,90.52,63.17,111.0,,5780.0,,46.98,7.35,68.07
Nusa Tenggara Timur,Manggarai Timur,2022,411670.0,91.32,64.11,112.0,2165.14,6145.0,25.35,51.83,7.42,68.29
Nusa Tenggara Timur,Manggarai Timur,2023,446504.0,91.41,65.05,122.0,2240.77,6276.0,,54.82,,68.49
Nusa Tenggara Timur,Manggarai Timur,2024,458116.0,91.97,66.03,124.0,2328.88,6561.0,,55.75,7.96,68.69
Nusa Tenggara Timur,Nagekeo,2020,353481.0,98.97,67.77,113.0,1378.04,8309.0,12.61,85.09,7.89,67.13
Nusa Tenggara Timur,Nagekeo,2021,386027.0,98.56,67.77,115.0,1406.75,8254.0,12.91,89.07,,67.25
Nusa Tenggara Timur,Nagekeo,2022,422982.0,98.6,68.17,117.0,1449.75,8433.0,,88.3,7.91,67.56
Nusa Tenggara Timur,Nagekeo,2023,472041.0,97.94,69.03,119.0,1495.1,8706.0,12.33,80.06,8.14,67.91
Nusa Tenggara Timur,Nagekeo,2024,487814.0,98.35,69.7,121.0,1541.69,8986.0,,83.52,8.23,68.17
Nusa Tenggara Timur,Ngada,2020,363531.0,96.09,70.37,96.0,2310.19,8865.0,12.51,88.69,8.52,68.04
Nusa Tenggara Timur,Ngada,2021,396506.0,95.76,70.37,97.0,2336.24,8819.0,12.58,91.4,8.53,68.12
Nusa Tenggara Timur,Ngada,2022,435916.0,95.9,70.73,99.0,2407.73,8997.0,11.93,86.66,8.54,68.4
Nusa Tenggara Timur,Ngada,2023,477840.0,96.33,71.61,99.0,,9350.0,,87.08,8.82,68.71
Nusa Tenggara Timur,Ngada,2024,489139.0,96.35,72.04,100.0,2583.24,9585.0,11.87,86.56,8.83,68.92
Nusa Tenggara Timur,Rote Ndao,2020,322619.0,84.62,64.27,112.0,1931.72,6539.0,27.54,80.19,7.59,64.6
Nusa Tenggara Timur,Rote Ndao,2021,341135.0,84.08,64.48,114.0,1974.99,6503.0,,87.53,7.71,64.88
Nusa Tenggara Timur,Rote Ndao,2022,372179.0,84.86,65.05,116.0,2044.51,6719.0,27.45,88.82,7.76,65.26
Nusa Tenggara Timur,Rote Ndao,2023,410491.0,85.28,65.79,117.0,2101.79,7061.0,,84.92,7.82,65.6
Nusa Tenggara Timur,Rote Ndao,2024,426843.0,85.6,66.4,119.0,,7365.0,25.78,85.16,7.83,65.85
Nusa Tenggara Timur,Sabu Raijua,2020,403846.0,92.79,59.46,194.0,773.18,5265.0,30.18,77.16,6.65,60.64
Nusa Tenggara Timur,Sabu Raijua,2021,438492.0,92.31,59.46,197.0,786.3,5256.0,30.13,81.28,6.66,60.66
Nusa Tenggara Timur,Sabu Raijua,2022,480844.0,92.57,60.35,202.0,809.89,5558.0,28.73,69.6,6.77,60.87
Nusa Tenggara Timur,Sabu Raijua,2023,526831.0,92.25,61.37,202.0,831.09,5899.0,28.37,75.21,6.98,61.06
Nusa Tenggara Timur,Sabu Raijua,2024,549947.0,92.42,62.06,206.0,862.56,6207.0,28.13,83.51,6.99,61.27
Nusa Tenggara Timur,Sikka,2020,324775.0,89.15,67.77,186.0,3305.67,8081.0,,77.7,6.94,67.24
Nusa Tenggara Timur,Sikka,2021,354234.0,88.93,68.08,187.0,3375.93,8021.0,13.35,83.14,6.95,67.45
Nusa Tenggara Timur,Sikka,2022,389455.0,88.81,68.66,189.0,3489.47,8362.0,12.61,79.16,6.96,67.86
Nusa Tenggara Timur,Sikka,2023,428352.0,89.38,69.41,201.0,3620.86,8678.0,12.56,80.66,6.98,68.3
Nusa Tenggara Timur,Sikka,2024,434074.0,89.7,69.96,204.0,3763.88,9019.0,11.89,85.35,6.99,68.52
Nusa Tenggara Timur,Sumba Barat,2020,358252.0,94.61,65.13,197.0,1437.37,7321.0,28.17,46.56,,67.08
Nusa Tenggara Timur,Sumba Barat,2021,364361.0,94.16,65.44,201.0,1452.22,7307.0,28.39,54.33,6.84,67.12
Nusa Tenggara Timur,Sumba Barat,2022,395592.0,94.58,66.03,207.0,1499.16,7627.0,27.47,52.84,6.85,67.35
Nusa Tenggara Timur,Sumba Barat,2023,422382.0,94.82,66.82,201.0,1554.46,7993.0,27.17,58.83,6.92,67.57
Nusa Tenggara Timur,Sumba Barat,2024,441428.0,95.06,67.7,205.0,1612.73,8243.0,26.52,60.76,7.17,67.72
Nusa Tenggara Timur,Sumba Barat Daya,2020,383674.0,97.62,62.28,210.0,2307.21,6372.0,28.0,33.02,6.34,68.53
Nusa Tenggara Timur,Sumba Barat Daya,2021,390217.0,97.68,62.29,212.0,2355.32,6355.0,28.18,42.15,6.35,68.57
Nusa Tenggara Timur,Sumba Barat Daya,2022,432375.0,98.28,63.15,213.0,2445.81,6779.0,27.16,45.83,6.37,68.79
Nusa Tenggara Timur,Sumba Barat Daya,2023,475879.0,98.26,63.74,233.0,2520.61,7080.0,27.48,49.82,6.38,68.99
Nusa Tenggara Timur,Sumba Barat Daya,2024,494229.0,98.36,64.27,238.0,2619.83,7358.0,,52.6,6.39,69.2
Nusa Tenggara Timur,Sumba Tengah,2020,307853.0,90.9,61.74,47.0,756.61,6108.0,34.49,36.74,6.25,68.38
Nusa Tenggara Timur,Sumba Tengah,2021,311199.0,90.49,62.01,48.0,767.26,6061.0,34.27,50.54,6.47,68.42
Nusa Tenggara Timur,Sumba Tengah,2022,341513.0,90.51,62.84,50.0,786.61,6288.0,32.51,54.29,6.73,68.65
Nusa Tenggara Timur,Sumba Tengah,2023,362089.0,90.74,63.63,51.0,809.49,6484.0,31.78,48.22,7.0,68.87
Nusa Tenggara Timur,Sumba Tengah,2024,381760.0,91.24,64.46,52.0,839.52,6743.0,30.84,52.51,7.23,69.1
Nusa Tenggara Timur,Sumba Timur,2020,370487.0,96.16,68.2,35.0,,9406.0,29.65,53.31,,65.13
Nusa Tenggara Timur,Sumba Timur,2021,375859.0,95.93,68.42,35.0,4011.75,9354.0,29.68,69.06,7.32,65.16
Nusa Tenggara Timur,Sumba Timur,2022,414832.0,96.36,68.82,36.0,,9641.0,28.22,59.76,7.33,65.38
Nusa Tenggara Timur,Sumba Timur,2023,443502.0,96.07,69.63,37.0,,10008.0,,61.81,7.57,65.82
Nusa Tenggara Timur,Sumba Timur,2024,460384.0,96.24,70.28,37.0,,10280.0,,65.88,7.77,66.05
Nusa Tenggara Timur,Timor Tengah Selatan,2020,338099.0,94.91,63.97,115.0,4769.17,6861.0,27.49,49.81,6.73,66.42
Nusa Tenggara Timur,Timor Tengah Selatan,2021,344239.0,94.95,63.97,116.0,4883.87,6839.0,26.64,50.15,6.74,66.46
Nusa Tenggara Timur,Timor Tengah Selatan,2022,382167.0,95.17,64.54,116.0,5035.91,7118.0,25.45,60.52,6.76,66.68
Nusa Tenggara Timur,Timor Tengah Selatan,2023,420783.0,95.56,65.39,121.0,5197.44,7450.0,25.18,67.93,6.97,66.89
Nusa Tenggara Timur,Timor Tengah Selatan,2024,436707.0,95.96,66.22,122.0,5372.52,7755.0,24.68,70.72,7.21,67.03
Nusa Tenggara Timur,Timor Tengah Utara,2020,386990.0,95.55,64.93,97.0,2880.93,6364.0,22.28,79.3,7.81,66.96
Nusa Tenggara Timur,Timor Tengah Utara,2021,394818.0,95.19,65.09,98.0,,6324.0,22.62,70.03,7.96,67.09
Nusa Tenggara Timur,Timor Tengah Utara,2022,440155.0,95.51,65.65,100.0,,6559.0,,81.98,7.97,67.35
Nusa Tenggara Timur,Timor Tengah Utara,2023,485744.0,95.8,66.56,103.0,3122.94,6889.0,21.85,80.56,8.16,67.61
Nusa Tenggara Timur,Timor Tengah Utara,2024,499772.0,96.08,67.27,105.0,,7242.0,20.89,80.84,8.17,67.82
Papua,Biak Numfor,2020,574402.0,90.15,73.23,60.0,,9705.0,24.57,84.0,10.33,68.25
Papua,Biak Numfor,2021,602931.0,90.25,73.36,52.0,3304.92,9607.0,24.45,81.49,10.34,68.29
Papua,Biak Numfor,2022,627921.0,90.79,73.87,60.0,3470.63,9788.0,24.48,82.11,10.53,68.5
Papua,Biak Numfor,2023,657182.0,90.96,74.45,62.0,,10229.0,23.53,90.62,10.54,68.74
Papua,Biak Numfor,2024,677659.0,91.36,73.98,63.0,3695.62,10600.0,23.46,93.89,10.55,68.97
Papua,Jayapura,2020,601005.0,90.92,72.97,12.0,9534.71,9898.0,12.44,73.28,,67.05
Papua,Jayapura,2021,624845.0,91.19,73.29,15.0,10004.3,9989.0,12.13,73.41,,67.16
Papua,Jayapura,2022,651581.0,91.73,73.92,12.0,10382.97,10230.0,11.94,66.82,10.27,67.45
Papua,Jayapura,2023,706549.0,91.61,74.74,12.0,10842.92,10671.0,11.45,74.28,10.32,67.78
Papua,Jayapura,2024,729234.0,91.63,74.11,12.0,11251.92,10848.0,,70.53,10.57,68.08
Papua,Keerom,2020,677050.0,86.23,67.54,7.0,1971.46,8910.0,16.32,60.77,,66.69
Papua,Keerom,2021,704998.0,86.32,67.62,3.0,2024.62,8926.0,16.0,56.15,,66.78
Papua,Keerom,2022,744805.0,87.46,68.37,7.0,2083.29,9153.0,15.77,69.41,8.31,67.04
Papua,Keerom,2023,807097.0,87.92,69.25,7.0,2148.41,9545.0,15.68,78.65,8.57,67.24
Papua,Keerom,2024,832766.0,88.13,68.68,7.0,2217.27,9967.0,15.84,81.99,8.58,67.44
Papua,Kepulauan Yapen,2020,653819.0,89.0,68.22,46.0,,7484.0,,57.66,9.46,69.12
Papua,Kepulauan Yapen,2021,688204.0,89.15,68.27,56.0,,7491.0,,68.31,9.47,69.17
Papua,Kepulauan Yapen,2022,716343.0,90.25,68.94,48.0,2996.49,7685.0,26.15,56.73,9.69,69.39
Papua,Kepulauan Yapen,2023,757676.0,89.9,69.62,48.0,,8091.0,25.89,69.21,,69.63
Papua,Kepulauan Yapen,2024,782033.0,89.94,69.65,49.0,3198.82,8409.0,25.69,57.14,9.71,69.83
Papua,Kota Jayapura,2020,1021759.0,94.35,80.38,492.0,22027.36,14763.0,11.16,81.55,11.56,70.45
Papua,Kota Jayapura,2021,1051297.0,94.65,80.55,432.0,22727.6,14937.0,11.39,82.36,11.57,70.52
Papua,Kota Jayapura,2022,1099019.0,94.79,81.02,492.0,23611.09,15189.0,,78.29,11.74,70.76
Papua,Kota Jayapura,2023,1147265.0,94.74,81.51,443.0,24775.4,15272.0,,85.33,11.84,71.07
Papua,Kota Jayapura,2024,1179015.0,94.72,81.67,503.0,25656.87,15408.0,10.72,88.12,,71.41
Papua,Mamberamo Raya,2020,727830.0,81.56,56.02,1.0,991.15,4581.0,28.38,56.49,5.66,57.77
Papua,Mamberamo Raya,2021,769848.0,82.11,56.45,2.0,1003.49,4603.0,28.78,63.24,5.87,58.0
Papua,Mamberamo Raya,2022,803286.0,82.81,57.43,1.0,1034.78,4806.0,30.73,44.63,,58.29
Papua,Mamberamo Raya,2023,834564.0,83.31,58.49,1.0,1093.47,5105.0,29.63,49.88,6.28,58.54
Papua,Mamberamo Raya,2024,861147.0,83.53,55.0,1.0,1136.71,5298.0,30.29,43.19,6.49,58.71
Papua,Sarmi,2020,535586.0,82.35,64.86,3.0,1807.43,6600.0,13.87,75.16,8.82,66.36
Papua,Sarmi,2021,554491.0,82.56,65.17,2.0,1837.97,6617.0,13.84,66.83,8.83,66.46
Papua,Sarmi,2022,584626.0,83.37,66.09,3.0,1877.6,6864.0,13.76,63.62,9.15,66.74
Papua,Sarmi,2023,633124.0,83.72,67.0,3.0,1974.37,7204.0,13.21,76.48,9.36,67.07
Papua,Sarmi,2024,653436.0,84.28,66.72,3.0,,7499.0,,88.45,9.61,67.38
Papua,Supiori,2020,471401.0,76.38,63.53,33.0,766.44,5677.0,36.91,81.47,8.81,65.94
Papua,Supiori,2021,498615.0,76.78,63.94,34.0,778.37,5708.0,37.91,72.36,8.87,66.06
Papua,Supiori,2022,526482.0,77.88,64.88,35.0,801.2,5904.0,37.7,73.29,,66.36
Papua,Supiori,2023,554954.0,78.27,65.84,36.0,819.26,6259.0,36.99,73.86,,66.66
Papua,Supiori,2024,587783.0,78.85,65.15,37.0,845.73,6474.0,37.72,79.06,9.21,66.93
Papua,Waropen,2020,691544.0,70.13,66.16,5.0,1453.78,6732.0,29.54,92.85,,66.33
Papua,Waropen,2021,731467.0,70.35,66.32,1.0,1473.31,6788.0,29.85,80.04,9.21,66.42
Papua,Waropen,2022,769979.0,70.97,66.88,3.0,1543.09,6919.0,30.22,83.29,,66.68
Papua,Waropen,2023,810167.0,71.52,67.67,3.0,1536.32,7335.0,29.16,76.29,9.41,66.92
Papua,Waropen,2024,835594.0,72.28,66.92,3.0,1583.01,7569.0,29.85,78.31,9.42,67.11
Papua Barat,Fakfak,2020,578510.0,82.95,69.53,6.0,3440.58,7599.0,22.27,75.6,8.84,68.47
Papua Barat,Fakfak,2021,596406.0,82.89,69.69,6.0,,7446.0,22.86,65.86,8.97,68.5
Papua Barat,Fakfak,2022,628418.0,83.54,70.26,6.0,3538.16,7678.0,,69.18,,68.75
Papua Barat,Fakfak,2023,671021.0,83.88,70.85,9.0,,7851.0,21.38,73.42,9.17,69.02
Papua Barat,Fakfak,2024,725257.0,84.45,71.52,9.0,,8159.0,20.86,75.07,9.32,69.16
Papua Barat,Kaimana,2020,438991.0,83.02,66.61,4.0,1752.82,8325.0,,70.73,8.41,64.81
Papua Barat,Kaimana,2021,450301.0,83.12,66.92,4.0,1716.0,8151.0,,74.57,8.58,64.93
Papua Barat,Kaimana,2022,511011.0,83.88,67.72,4.0,1733.75,8453.0,15.29,76.48,8.74,65.27
Papua Barat,Kaimana,2023,609865.0,84.3,68.31,4.0,1791.37,8749.0,14.57,75.57,,65.62
Papua Barat,Kaimana,2024,682231.0,84.88,69.2,4.0,1829.57,9242.0,14.41,80.64,8.97,65.86
Papua Barat,Manokwari,2020,651032.0,83.69,73.36,60.0,6388.76,12207.0,20.14,90.72,8.25,68.68
Papua Barat,Manokwari,2021,663438.0,83.85,73.36,61.0,6624.67,11977.0,20.56,86.9,8.34,68.82
Papua Barat,Manokwari,2022,690028.0,84.41,73.92,62.0,6760.47,12179.0,,82.58,8.45,69.18
Papua Barat,Manokwari,2023,752635.0,84.86,74.52,73.0,6825.57,12566.0,18.73,86.54,8.54,69.55
Papua Barat,Manokwari,2024,802749.0,85.37,75.15,74.0,,13008.0,18.45,89.13,8.67,69.8
Papua Barat,Manokwari Selatan,2020,678494.0,63.88,59.84,13.0,578.45,5505.0,28.88,86.49,6.63,67.58
Papua Barat,Manokwari Selatan,2021,686235.0,64.37,59.85,13.0,585.58,5505.0,,91.54,6.63,67.6
Papua Barat,Manokwari Selatan,2022,702674.0,65.62,60.68,14.0,597.38,5691.0,28.55,88.42,,67.84
Papua Barat,Manokwari Selatan,2023,719773.0,66.82,61.55,21.0,609.92,5948.0,,91.03,6.96,68.09
Papua Barat,Manokwari Selatan,2024,734246.0,67.91,62.45,21.0,652.59,6139.0,26.83,91.74,7.17,68.26
